user_id,first_order_date,last_order_date,order_count,customer_revenue,second_order_date,days_to_second_order,days_since_last_order,repeat_buyer_flag,retained_d7,retained_d14,retained_d30,repeat_purchase_frequency,churn_risk
312325,2025-08-09,2025-08-09,1,1900.82,,,140,0,0,0,0,0.0,High
312561,2025-12-06,2025-12-06,1,2480.14,,,21,0,0,0,0,0.0,Medium
312690,2025-09-14,2025-09-14,1,3728.844,,,104,0,0,0,0,0.0,High
312705,2025-08-31,2025-08-31,1,3336.54,,,118,0,0,0,0,0.0,High
312736,2025-10-03,2025-10-03,1,2408.643,,,85,0,0,0,0,0.0,High
312941,2025-11-06,2025-11-06,1,3030.36,,,51,0,0,0,0,0.0,High
312954,2025-10-08,2025-10-08,1,2792.898,,,80,0,0,0,0,0.0,High
312959,2025-10-21,2025-10-21,1,2484.37,,,67,0,0,0,0,0.0,High
313009,2025-07-20,2025-07-20,1,2686.11,,,160,0,0,0,0,0.0,High
313446,2025-10-26,2025-10-26,1,2549.268,,,62,0,0,0,0,0.0,High
313513,2025-10-02,2025-10-02,1,1635.2,,,86,0,0,0,0,0.0,High
313691,2025-11-03,2025-11-03,1,1595.394,,,54,0,0,0,0,0.0,High
313905,2025-10-07,2025-10-07,1,2037.996,,,81,0,0,0,0,0.0,High
314012,2025-09-29,2025-09-29,1,2447.595,,,89,0,0,0,0,0.0,High
314102,2025-11-30,2025-11-30,1,1702.62,,,27,0,0,0,0,0.0,Medium
314202,2025-07-10,2025-07-10,1,2056.203,,,170,0,0,0,0,0.0,High
314264,2025-11-20,2025-11-20,1,2017.16,,,37,0,0,0,0,0.0,High
314340,2025-09-13,2025-09-13,1,2765.169,,,105,0,0,0,0,0.0,High
314359,2025-10-05,2025-10-05,1,2030.29,,,83,0,0,0,0,0.0,High
314367,2025-10-22,2025-10-22,1,2591.343,,,66,0,0,0,0,0.0,High
314514,2025-11-02,2025-11-02,1,2473.55,,,55,0,0,0,0,0.0,High
314646,2025-07-22,2025-07-22,1,1621.44,,,158,0,0,0,0,0.0,High
314721,2025-07-20,2025-07-20,1,1825.308,,,160,0,0,0,0,0.0,High
314722,2025-08-02,2025-08-02,1,2691.07,,,147,0,0,0,0,0.0,High
314867,2025-08-10,2025-08-10,1,996.498,,,139,0,0,0,0,0.0,High
314957,2025-07-03,2025-07-03,1,2497.6,,,177,0,0,0,0,0.0,High
315048,2025-10-19,2025-10-19,1,1730.457,,,69,0,0,0,0,0.0,High
315328,2025-11-08,2025-11-08,1,1934.58,,,49,0,0,0,0,0.0,High
315340,2025-07-07,2025-07-07,1,2313.06,,,173,0,0,0,0,0.0,High
315359,2025-10-06,2025-10-06,1,2100.366,,,82,0,0,0,0,0.0,High
315796,2025-11-26,2025-11-26,1,1809.09,,,31,0,0,0,0,0.0,High
315932,2025-07-24,2025-07-24,1,2802.57,,,156,0,0,0,0,0.0,High
315933,2025-10-19,2025-10-19,1,3194.262,,,69,0,0,0,0,0.0,High
316100,2025-10-21,2025-10-21,1,2457.927,,,67,0,0,0,0,0.0,High
316110,2025-09-24,2025-09-24,1,1581.147,,,94,0,0,0,0,0.0,High
316421,2025-08-06,2025-08-06,1,1944.522,,,143,0,0,0,0,0.0,High
316460,2025-10-21,2025-10-21,1,2022.54,,,67,0,0,0,0,0.0,High
316502,2025-09-13,2025-09-13,1,1450.81,,,105,0,0,0,0,0.0,High
316583,2025-07-26,2025-07-26,1,2795.07,,,154,0,0,0,0,0.0,High
316706,2025-09-20,2025-09-20,1,2115.4,,,98,0,0,0,0,0.0,High
316792,2025-09-11,2025-09-11,1,2500.27,,,107,0,0,0,0,0.0,High
316822,2025-11-04,2025-11-04,1,1940.688,,,53,0,0,0,0,0.0,High
316973,2025-09-23,2025-09-23,1,1607.733,,,95,0,0,0,0,0.0,High
316974,2025-07-16,2025-07-16,1,1256.8,,,164,0,0,0,0,0.0,High
317042,2025-11-06,2025-11-06,1,1815.61,,,51,0,0,0,0,0.0,High
317047,2025-07-08,2025-07-08,1,1434.798,,,172,0,0,0,0,0.0,High
317103,2025-07-31,2025-07-31,1,2526.579,,,149,0,0,0,0,0.0,High
317215,2025-09-13,2025-09-13,1,1964.99,,,105,0,0,0,0,0.0,High
317507,2025-08-27,2025-08-27,1,1144.692,,,122,0,0,0,0,0.0,High
317508,2025-07-29,2025-07-29,1,1963.881,,,151,0,0,0,0,0.0,High
317511,2025-11-16,2025-11-16,1,1744.281,,,41,0,0,0,0,0.0,High
317522,2025-10-02,2025-11-25,2,3434.742,2025-11-25,54.0,32,1,0,0,0,1.1111111111111112,High
317544,2025-08-04,2025-08-04,1,2333.79,,,145,0,0,0,0,0.0,High
317752,2025-11-16,2025-11-16,1,1316.709,,,41,0,0,0,0,0.0,High
317794,2025-07-12,2025-07-12,1,2080.395,,,168,0,0,0,0,0.0,High
317813,2025-07-26,2025-07-26,1,1879.08,,,154,0,0,0,0,0.0,High
318033,2025-10-04,2025-10-04,1,2546.35,,,84,0,0,0,0,0.0,High
318220,2025-07-27,2025-07-27,1,2289.76,,,153,0,0,0,0,0.0,High
318321,2025-09-05,2025-09-05,1,1317.74,,,113,0,0,0,0,0.0,High
318480,2025-08-08,2025-08-08,1,2443.62,,,141,0,0,0,0,0.0,High
318641,2025-08-30,2025-08-30,1,1588.79,,,119,0,0,0,0,0.0,High
318926,2025-10-12,2025-10-12,1,1895.1,,,76,0,0,0,0,0.0,High
319077,2025-10-02,2025-10-02,1,1862.883,,,86,0,0,0,0,0.0,High
319606,2025-07-27,2025-07-27,1,2118.44,,,153,0,0,0,0,0.0,High
319684,2025-12-20,2025-12-20,1,1866.26,,,7,0,0,0,0,0.0,Low
319730,2025-08-21,2025-08-21,1,2164.82,,,128,0,0,0,0,0.0,High
319924,2025-12-02,2025-12-02,1,1008.117,,,25,0,0,0,0,0.0,Medium
320084,2025-12-23,2025-12-23,1,1794.01,,,4,0,0,0,0,0.0,Low
320421,2025-11-11,2025-11-11,1,2037.66,,,46,0,0,0,0,0.0,High
320465,2025-09-25,2025-09-25,1,2201.53,,,93,0,0,0,0,0.0,High
320574,2025-09-02,2025-09-02,1,1682.66,,,116,0,0,0,0,0.0,High
320767,2025-09-30,2025-09-30,1,1559.385,,,88,0,0,0,0,0.0,High
320932,2025-08-03,2025-08-03,1,1971.44,,,146,0,0,0,0,0.0,High
320933,2025-09-08,2025-09-08,1,2223.693,,,110,0,0,0,0,0.0,High
321009,2025-10-18,2025-10-18,1,3325.12,,,70,0,0,0,0,0.0,High
321163,2025-08-21,2025-08-21,1,2830.18,,,128,0,0,0,0,0.0,High
321170,2025-12-22,2025-12-22,1,1805.238,,,5,0,0,0,0,0.0,Low
321437,2025-12-06,2025-12-06,1,1889.73,,,21,0,0,0,0,0.0,Medium
321516,2025-11-24,2025-11-24,1,2554.4,,,33,0,0,0,0,0.0,High
321538,2025-08-04,2025-08-04,1,1933.479,,,145,0,0,0,0,0.0,High
321554,2025-10-23,2025-10-23,1,1243.683,,,65,0,0,0,0,0.0,High
321689,2025-07-16,2025-07-16,1,2005.983,,,164,0,0,0,0,0.0,High
321711,2025-07-31,2025-07-31,1,1845.252,,,149,0,0,0,0,0.0,High
321714,2025-09-14,2025-09-14,1,3196.88,,,104,0,0,0,0,0.0,High
321868,2025-09-14,2025-09-14,1,1946.196,,,104,0,0,0,0,0.0,High
321902,2025-12-23,2025-12-23,1,2763.369,,,4,0,0,0,0,0.0,Low
322088,2025-07-12,2025-07-12,1,1535.985,,,168,0,0,0,0,0.0,High
322302,2025-07-15,2025-07-15,1,1847.55,,,165,0,0,0,0,0.0,High
322413,2025-09-02,2025-09-02,1,3128.44,,,116,0,0,0,0,0.0,High
322548,2025-07-29,2025-07-29,1,1475.6,,,151,0,0,0,0,0.0,High
322621,2025-11-29,2025-11-29,1,2863.548,,,28,0,0,0,0,0.0,Medium
322763,2025-11-30,2025-11-30,1,1776.4,,,27,0,0,0,0,0.0,Medium
322792,2025-08-20,2025-08-20,1,1948.374,,,129,0,0,0,0,0.0,High
322823,2025-12-01,2025-12-01,1,902.79,,,26,0,0,0,0,0.0,Medium
322861,2025-10-21,2025-10-21,1,2285.2,,,67,0,0,0,0,0.0,High
322961,2025-10-21,2025-10-21,1,1003.383,,,67,0,0,0,0,0.0,High
323125,2025-08-27,2025-08-27,1,2176.2,,,122,0,0,0,0,0.0,High
323356,2025-07-15,2025-07-15,1,2274.6,,,165,0,0,0,0,0.0,High
323402,2025-12-10,2025-12-10,1,2488.87,,,17,0,0,0,0,0.0,Medium
323420,2025-11-09,2025-11-09,1,2433.76,,,48,0,0,0,0,0.0,High
323554,2025-07-24,2025-07-24,1,2574.234,,,156,0,0,0,0,0.0,High
323894,2025-10-09,2025-10-09,1,2695.419,,,79,0,0,0,0,0.0,High
324024,2025-07-02,2025-07-02,1,1092.708,,,178,0,0,0,0,0.0,High
324148,2025-09-29,2025-09-29,1,1964.016,,,89,0,0,0,0,0.0,High
324155,2025-08-05,2025-08-05,1,2471.66,,,144,0,0,0,0,0.0,High
324221,2025-07-09,2025-07-09,1,1633.986,,,171,0,0,0,0,0.0,High
324400,2025-12-20,2025-12-20,1,1421.77,,,7,0,0,0,0,0.0,Low
324498,2025-12-18,2025-12-18,1,2275.857,,,9,0,0,0,0,0.0,Low
324541,2025-09-24,2025-09-24,1,2119.59,,,94,0,0,0,0,0.0,High
324796,2025-07-06,2025-07-06,1,1640.439,,,174,0,0,0,0,0.0,High
324872,2025-11-23,2025-11-23,1,2737.224,,,34,0,0,0,0,0.0,High
325041,2025-09-13,2025-09-13,1,1562.41,,,105,0,0,0,0,0.0,High
325097,2025-09-15,2025-09-15,1,2102.21,,,103,0,0,0,0,0.0,High
325399,2025-11-09,2025-11-09,1,2401.587,,,48,0,0,0,0,0.0,High
325669,2025-10-18,2025-10-18,1,2579.73,,,70,0,0,0,0,0.0,High
325692,2025-10-20,2025-10-20,1,1779.138,,,68,0,0,0,0,0.0,High
325962,2025-12-07,2025-12-07,1,1808.316,,,20,0,0,0,0,0.0,Medium
325969,2025-08-26,2025-08-26,1,3008.673,,,123,0,0,0,0,0.0,High
326283,2025-09-27,2025-09-27,1,2268.57,,,91,0,0,0,0,0.0,High
326507,2025-08-15,2025-08-15,1,1168.974,,,134,0,0,0,0,0.0,High
326562,2025-11-30,2025-11-30,1,2467.809,,,27,0,0,0,0,0.0,Medium
326571,2025-11-12,2025-11-12,1,2778.58,,,45,0,0,0,0,0.0,High
326575,2025-10-20,2025-10-20,1,2027.232,,,68,0,0,0,0,0.0,High
326707,2025-09-12,2025-09-12,1,2754.63,,,106,0,0,0,0,0.0,High
326889,2025-07-20,2025-07-20,1,3156.435,,,160,0,0,0,0,0.0,High
326909,2025-09-04,2025-09-04,1,3081.933,,,114,0,0,0,0,0.0,High
326972,2025-10-06,2025-10-06,1,1940.64,,,82,0,0,0,0,0.0,High
326976,2025-09-05,2025-09-05,1,3063.92,,,113,0,0,0,0,0.0,High
327011,2025-11-23,2025-11-23,1,2186.973,,,34,0,0,0,0,0.0,High
327079,2025-09-18,2025-09-18,1,1346.03,,,100,0,0,0,0,0.0,High
327243,2025-12-16,2025-12-16,1,1899.144,,,11,0,0,0,0,0.0,Low
327343,2025-11-23,2025-11-23,1,2189.961,,,34,0,0,0,0,0.0,High
327481,2025-08-08,2025-08-08,1,2262.68,,,141,0,0,0,0,0.0,High
327497,2025-09-27,2025-09-27,1,1544.59,,,91,0,0,0,0,0.0,High
327529,2025-11-02,2025-11-02,1,2295.28,,,55,0,0,0,0,0.0,High
327563,2025-07-17,2025-07-17,1,2295.66,,,163,0,0,0,0,0.0,High
327573,2025-07-30,2025-07-30,1,1791.55,,,150,0,0,0,0,0.0,High
327827,2025-09-23,2025-09-23,1,2788.81,,,95,0,0,0,0,0.0,High
327926,2025-11-09,2025-11-09,1,2761.6,,,48,0,0,0,0,0.0,High
328013,2025-10-29,2025-10-29,1,1949.08,,,59,0,0,0,0,0.0,High
328173,2025-09-30,2025-09-30,1,1971.36,,,88,0,0,0,0,0.0,High
328411,2025-10-19,2025-10-19,1,1798.812,,,69,0,0,0,0,0.0,High
328504,2025-10-24,2025-10-24,1,2410.641,,,64,0,0,0,0,0.0,High
328538,2025-07-15,2025-07-15,1,1737.18,,,165,0,0,0,0,0.0,High
328767,2025-12-11,2025-12-11,1,2024.559,,,16,0,0,0,0,0.0,Medium
328802,2025-08-14,2025-08-14,1,2790.26,,,135,0,0,0,0,0.0,High
328931,2025-10-23,2025-10-23,1,1725.705,,,65,0,0,0,0,0.0,High
328943,2025-10-12,2025-10-12,1,2221.578,,,76,0,0,0,0,0.0,High
328999,2025-12-27,2025-12-27,1,2293.45,,,0,0,0,0,0,0.0,Low
329323,2025-08-09,2025-08-09,1,2311.25,,,140,0,0,0,0,0.0,High
329417,2025-08-14,2025-08-14,1,1083.753,,,135,0,0,0,0,0.0,High
329471,2025-09-30,2025-09-30,1,2062.611,,,88,0,0,0,0,0.0,High
329726,2025-09-16,2025-09-16,1,1665.846,,,102,0,0,0,0,0.0,High
329764,2025-10-02,2025-10-02,1,2255.661,,,86,0,0,0,0,0.0,High
329810,2025-10-09,2025-10-09,1,1444.94,,,79,0,0,0,0,0.0,High
329819,2025-10-05,2025-10-05,1,2210.292,,,83,0,0,0,0,0.0,High
329947,2025-08-19,2025-08-19,1,1406.016,,,130,0,0,0,0,0.0,High
329962,2025-07-08,2025-07-08,1,1104.399,,,172,0,0,0,0,0.0,High
329975,2025-07-27,2025-07-27,1,2851.434,,,153,0,0,0,0,0.0,High
330096,2025-12-20,2025-12-20,1,2393.51,,,7,0,0,0,0,0.0,Low
330099,2025-09-16,2025-09-16,1,2203.677,,,102,0,0,0,0,0.0,High
330394,2025-08-19,2025-08-19,1,1510.569,,,130,0,0,0,0,0.0,High
330409,2025-07-19,2025-07-19,1,2712.798,,,161,0,0,0,0,0.0,High
330582,2025-07-12,2025-07-12,1,1863.81,,,168,0,0,0,0,0.0,High
330780,2025-12-13,2025-12-13,1,2268.15,,,14,0,0,0,0,0.0,Low
330825,2025-09-15,2025-09-15,1,2534.73,,,103,0,0,0,0,0.0,High
330921,2025-09-17,2025-09-17,1,1410.291,,,101,0,0,0,0,0.0,High
331012,2025-09-30,2025-09-30,1,2278.674,,,88,0,0,0,0,0.0,High
331059,2025-12-14,2025-12-14,1,2378.232,,,13,0,0,0,0,0.0,Low
331198,2025-10-29,2025-10-29,1,2030.193,,,59,0,0,0,0,0.0,High
331268,2025-10-21,2025-10-21,1,2125.476,,,67,0,0,0,0,0.0,High
331362,2025-08-27,2025-08-27,1,2215.116,,,122,0,0,0,0,0.0,High
331414,2025-09-10,2025-09-10,1,2769.858,,,108,0,0,0,0,0.0,High
331525,2025-08-16,2025-08-16,1,1962.81,,,133,0,0,0,0,0.0,High
331640,2025-09-01,2025-09-01,1,1981.95,,,117,0,0,0,0,0.0,High
331688,2025-08-08,2025-08-08,1,2917.67,,,141,0,0,0,0,0.0,High
331746,2025-11-26,2025-11-26,1,2061.75,,,31,0,0,0,0,0.0,High
331770,2025-09-16,2025-09-16,1,2421.747,,,102,0,0,0,0,0.0,High
331834,2025-11-26,2025-11-26,1,1352.997,,,31,0,0,0,0,0.0,High
332041,2025-12-20,2025-12-20,1,2354.607,,,7,0,0,0,0,0.0,Low
332125,2025-08-21,2025-08-21,1,2801.304,,,128,0,0,0,0,0.0,High
332129,2025-08-06,2025-08-06,1,1590.849,,,143,0,0,0,0,0.0,High
332204,2025-09-12,2025-09-12,1,1556.838,,,106,0,0,0,0,0.0,High
332236,2025-11-10,2025-11-10,1,2028.618,,,47,0,0,0,0,0.0,High
332406,2025-09-10,2025-09-10,1,1462.77,,,108,0,0,0,0,0.0,High
332459,2025-12-26,2025-12-26,1,1857.0,,,1,0,0,0,0,0.0,Low
332549,2025-10-30,2025-10-30,1,1159.299,,,58,0,0,0,0,0.0,High
332600,2025-11-20,2025-11-20,1,1433.781,,,37,0,0,0,0,0.0,High
332601,2025-12-27,2025-12-27,1,2589.309,,,0,0,0,0,0,0.0,Low
332816,2025-08-11,2025-08-11,1,1937.94,,,138,0,0,0,0,0.0,High
333077,2025-07-03,2025-07-03,1,2248.67,,,177,0,0,0,0,0.0,High
333210,2025-07-14,2025-07-14,1,2382.156,,,166,0,0,0,0,0.0,High
333275,2025-07-25,2025-07-25,1,3180.24,,,155,0,0,0,0,0.0,High
333350,2025-11-22,2025-11-22,1,1349.01,,,35,0,0,0,0,0.0,High
333612,2025-10-23,2025-10-23,1,1462.46,,,65,0,0,0,0,0.0,High
333948,2025-09-24,2025-09-24,1,2485.12,,,94,0,0,0,0,0.0,High
333955,2025-12-23,2025-12-23,1,1110.35,,,4,0,0,0,0,0.0,Low
333970,2025-11-06,2025-11-06,1,2265.0,,,51,0,0,0,0,0.0,High
333982,2025-12-10,2025-12-10,1,1351.854,,,17,0,0,0,0,0.0,Medium
334046,2025-11-28,2025-11-28,1,2084.65,,,29,0,0,0,0,0.0,Medium
334274,2025-11-24,2025-11-24,1,3513.48,,,33,0,0,0,0,0.0,High
334605,2025-11-13,2025-11-13,1,2704.9,,,44,0,0,0,0,0.0,High
334631,2025-11-19,2025-11-19,1,1563.34,,,38,0,0,0,0,0.0,High
334670,2025-11-03,2025-11-03,1,1430.541,,,54,0,0,0,0,0.0,High
334722,2025-08-22,2025-08-22,1,1931.49,,,127,0,0,0,0,0.0,High
334733,2025-11-11,2025-11-11,1,1905.948,,,46,0,0,0,0,0.0,High
334813,2025-08-31,2025-08-31,1,2277.11,,,118,0,0,0,0,0.0,High
335077,2025-07-21,2025-07-21,1,1468.58,,,159,0,0,0,0,0.0,High
335101,2025-08-22,2025-08-22,1,2054.25,,,127,0,0,0,0,0.0,High
335114,2025-10-03,2025-10-03,1,1924.53,,,85,0,0,0,0,0.0,High
335249,2025-09-28,2025-09-28,1,1489.734,,,90,0,0,0,0,0.0,High
335410,2025-07-16,2025-07-16,1,1450.67,,,164,0,0,0,0,0.0,High
335428,2025-11-09,2025-11-09,1,1082.664,,,48,0,0,0,0,0.0,High
335437,2025-07-26,2025-07-26,1,2188.197,,,154,0,0,0,0,0.0,High
335452,2025-11-01,2025-11-01,1,2518.083,,,56,0,0,0,0,0.0,High
335614,2025-11-07,2025-11-07,1,1950.63,,,50,0,0,0,0,0.0,High
335683,2025-10-09,2025-10-09,1,1971.31,,,79,0,0,0,0,0.0,High
335823,2025-11-29,2025-11-29,1,1031.031,,,28,0,0,0,0,0.0,Medium
335982,2025-08-30,2025-08-30,1,1569.033,,,119,0,0,0,0,0.0,High
336068,2025-07-04,2025-07-04,1,1826.379,,,176,0,0,0,0,0.0,High
336187,2025-09-26,2025-09-26,1,2119.27,,,92,0,0,0,0,0.0,High
336475,2025-07-31,2025-07-31,1,1034.595,,,149,0,0,0,0,0.0,High
336562,2025-12-24,2025-12-24,1,3124.23,,,3,0,0,0,0,0.0,Low
336641,2025-08-18,2025-08-18,1,1899.144,,,131,0,0,0,0,0.0,High
336923,2025-07-16,2025-07-16,1,2254.14,,,164,0,0,0,0,0.0,High
336932,2025-11-27,2025-11-27,1,1552.06,,,30,0,0,0,0,0.0,Medium
337002,2025-12-06,2025-12-06,1,3182.84,,,21,0,0,0,0,0.0,Medium
337230,2025-12-20,2025-12-20,1,1833.651,,,7,0,0,0,0,0.0,Low
337268,2025-08-25,2025-08-25,1,1868.49,,,124,0,0,0,0,0.0,High
337403,2025-10-24,2025-10-24,1,2582.19,,,64,0,0,0,0,0.0,High
337497,2025-10-24,2025-10-24,1,1478.7,,,64,0,0,0,0,0.0,High
337498,2025-09-13,2025-09-13,1,1361.682,,,105,0,0,0,0,0.0,High
337644,2025-11-17,2025-11-17,1,1267.0,,,40,0,0,0,0,0.0,High
337650,2025-11-23,2025-11-23,1,2055.18,,,34,0,0,0,0,0.0,High
337949,2025-12-09,2025-12-09,1,1315.76,,,18,0,0,0,0,0.0,Medium
337967,2025-12-06,2025-12-06,1,2387.034,,,21,0,0,0,0,0.0,Medium
338009,2025-08-21,2025-08-21,1,2706.01,,,128,0,0,0,0,0.0,High
338178,2025-08-08,2025-08-08,1,2614.689,,,141,0,0,0,0,0.0,High
338408,2025-10-23,2025-10-23,1,1280.385,,,65,0,0,0,0,0.0,High
338445,2025-09-25,2025-09-25,1,2366.064,,,93,0,0,0,0,0.0,High
338470,2025-08-09,2025-08-09,1,1678.14,,,140,0,0,0,0,0.0,High
338483,2025-10-13,2025-10-13,1,1386.729,,,75,0,0,0,0,0.0,High
338886,2025-10-16,2025-10-16,1,2281.446,,,72,0,0,0,0,0.0,High
338939,2025-09-05,2025-09-05,1,1849.79,,,113,0,0,0,0,0.0,High
338981,2025-09-18,2025-09-18,1,1267.95,,,100,0,0,0,0,0.0,High
339156,2025-07-05,2025-07-05,1,2338.63,,,175,0,0,0,0,0.0,High
339224,2025-07-16,2025-07-16,1,2644.983,,,164,0,0,0,0,0.0,High
339424,2025-08-04,2025-08-04,1,1258.704,,,145,0,0,0,0,0.0,High
339464,2025-08-19,2025-08-19,1,1079.946,,,130,0,0,0,0,0.0,High
339492,2025-09-18,2025-09-18,1,1766.727,,,100,0,0,0,0,0.0,High
339508,2025-07-04,2025-07-04,1,2238.93,,,176,0,0,0,0,0.0,High
339764,2025-10-27,2025-10-27,1,3082.09,,,61,0,0,0,0,0.0,High
340269,2025-10-17,2025-10-17,1,1625.697,,,71,0,0,0,0,0.0,High
340270,2025-07-15,2025-07-15,1,1497.114,,,165,0,0,0,0,0.0,High
340575,2025-12-10,2025-12-10,1,1639.926,,,17,0,0,0,0,0.0,Medium
340740,2025-08-07,2025-08-07,1,3792.91,,,142,0,0,0,0,0.0,High
340899,2025-08-21,2025-08-21,1,2934.2,,,128,0,0,0,0,0.0,High
341198,2025-07-18,2025-07-18,1,2762.87,,,162,0,0,0,0,0.0,High
341209,2025-07-17,2025-07-17,1,1773.31,,,163,0,0,0,0,0.0,High
341268,2025-10-28,2025-10-28,1,1370.04,,,60,0,0,0,0,0.0,High
341452,2025-11-29,2025-11-29,1,2115.09,,,28,0,0,0,0,0.0,Medium
341459,2025-10-28,2025-10-28,1,1756.55,,,60,0,0,0,0,0.0,High
341509,2025-08-06,2025-08-06,1,1385.06,,,143,0,0,0,0,0.0,High
341586,2025-10-05,2025-10-05,1,2366.01,,,83,0,0,0,0,0.0,High
341626,2025-12-19,2025-12-19,1,2184.28,,,8,0,0,0,0,0.0,Low
341771,2025-10-10,2025-10-10,1,3322.45,,,78,0,0,0,0,0.0,High
341887,2025-08-06,2025-08-06,1,972.513,,,143,0,0,0,0,0.0,High
341896,2025-08-25,2025-08-25,1,2874.61,,,124,0,0,0,0,0.0,High
341983,2025-10-26,2025-10-26,1,3155.427,,,62,0,0,0,0,0.0,High
342003,2025-10-11,2025-10-11,1,2039.616,,,77,0,0,0,0,0.0,High
342012,2025-11-09,2025-11-09,1,3030.95,,,48,0,0,0,0,0.0,High
342048,2025-10-15,2025-10-15,1,1280.484,,,73,0,0,0,0,0.0,High
342271,2025-12-03,2025-12-03,1,1870.38,,,24,0,0,0,0,0.0,Medium
342491,2025-11-03,2025-11-03,1,1616.562,,,54,0,0,0,0,0.0,High
342524,2025-11-09,2025-11-09,1,2266.056,,,48,0,0,0,0,0.0,High
342615,2025-09-09,2025-09-09,1,1646.604,,,109,0,0,0,0,0.0,High
342647,2025-09-01,2025-09-01,1,2759.97,,,117,0,0,0,0,0.0,High
342718,2025-11-28,2025-11-28,1,3080.79,,,29,0,0,0,0,0.0,Medium
342778,2025-09-19,2025-09-19,1,2097.612,,,99,0,0,0,0,0.0,High
342886,2025-07-08,2025-07-08,1,1084.878,,,172,0,0,0,0,0.0,High
343051,2025-09-10,2025-09-10,1,1861.641,,,108,0,0,0,0,0.0,High
343073,2025-08-06,2025-08-06,1,2467.08,,,143,0,0,0,0,0.0,High
343322,2025-11-27,2025-11-27,1,1800.37,,,30,0,0,0,0,0.0,Medium
343484,2025-09-27,2025-09-27,1,1871.63,,,91,0,0,0,0,0.0,High
343554,2025-12-08,2025-12-08,1,1967.436,,,19,0,0,0,0,0.0,Medium
343572,2025-07-02,2025-07-02,1,1929.429,,,178,0,0,0,0,0.0,High
343719,2025-11-08,2025-11-08,1,2372.08,,,49,0,0,0,0,0.0,High
343762,2025-08-18,2025-08-18,1,1969.515,,,131,0,0,0,0,0.0,High
343815,2025-12-18,2025-12-18,1,2693.82,,,9,0,0,0,0,0.0,Low
344008,2025-11-08,2025-11-08,1,1677.024,,,49,0,0,0,0,0.0,High
344076,2025-08-03,2025-08-03,1,2474.001,,,146,0,0,0,0,0.0,High
344085,2025-11-21,2025-11-21,1,1787.45,,,36,0,0,0,0,0.0,High
344131,2025-08-30,2025-08-30,1,1865.286,,,119,0,0,0,0,0.0,High
344383,2025-08-12,2025-08-12,1,1861.15,,,137,0,0,0,0,0.0,High
344397,2025-07-16,2025-07-16,1,1820.979,,,164,0,0,0,0,0.0,High
344451,2025-08-15,2025-08-15,1,2525.202,,,134,0,0,0,0,0.0,High
344508,2025-10-10,2025-10-10,1,2389.707,,,78,0,0,0,0,0.0,High
344579,2025-11-25,2025-11-25,1,2062.971,,,32,0,0,0,0,0.0,High
344706,2025-11-04,2025-11-04,1,1981.36,,,53,0,0,0,0,0.0,High
344738,2025-10-07,2025-10-07,1,1997.694,,,81,0,0,0,0,0.0,High
344882,2025-10-12,2025-10-12,1,1622.349,,,76,0,0,0,0,0.0,High
344883,2025-09-19,2025-09-19,1,1743.5,,,99,0,0,0,0,0.0,High
345002,2025-10-21,2025-10-21,1,1773.333,,,67,0,0,0,0,0.0,High
345070,2025-10-05,2025-10-05,1,2632.39,,,83,0,0,0,0,0.0,High
345340,2025-11-19,2025-11-19,1,1834.47,,,38,0,0,0,0,0.0,High
345389,2025-12-15,2025-12-15,1,2082.36,,,12,0,0,0,0,0.0,Low
345464,2025-08-24,2025-08-24,1,2242.76,,,125,0,0,0,0,0.0,High
345573,2025-09-23,2025-09-23,1,1254.99,,,95,0,0,0,0,0.0,High
345690,2025-12-10,2025-12-10,1,2541.55,,,17,0,0,0,0,0.0,Medium
345749,2025-12-05,2025-12-05,1,3056.715,,,22,0,0,0,0,0.0,Medium
345752,2025-08-22,2025-08-22,1,1288.89,,,127,0,0,0,0,0.0,High
345900,2025-12-17,2025-12-17,1,2051.77,,,10,0,0,0,0,0.0,Low
345941,2025-11-27,2025-11-27,1,2478.81,,,30,0,0,0,0,0.0,Medium
346030,2025-12-18,2025-12-18,1,1883.73,,,9,0,0,0,0,0.0,Low
346137,2025-07-21,2025-07-21,1,2390.44,,,159,0,0,0,0,0.0,High
346464,2025-07-23,2025-07-23,1,1869.156,,,157,0,0,0,0,0.0,High
346509,2025-09-08,2025-09-08,1,1767.31,,,110,0,0,0,0,0.0,High
346521,2025-11-21,2025-11-21,1,1707.219,,,36,0,0,0,0,0.0,High
346611,2025-07-26,2025-07-26,1,1270.071,,,154,0,0,0,0,0.0,High
346732,2025-11-07,2025-11-07,1,1421.45,,,50,0,0,0,0,0.0,High
347145,2025-09-17,2025-09-17,1,2413.46,,,101,0,0,0,0,0.0,High
347368,2025-10-18,2025-10-18,1,1394.901,,,70,0,0,0,0,0.0,High
347387,2025-11-14,2025-11-14,1,2030.526,,,43,0,0,0,0,0.0,High
347439,2025-08-16,2025-08-16,1,3014.0,,,133,0,0,0,0,0.0,High
347601,2025-08-23,2025-08-23,1,1174.06,,,126,0,0,0,0,0.0,High
347835,2025-09-30,2025-09-30,1,2277.61,,,88,0,0,0,0,0.0,High
347997,2025-12-08,2025-12-08,1,2150.94,,,19,0,0,0,0,0.0,Medium
348319,2025-07-20,2025-07-20,1,1320.318,,,160,0,0,0,0,0.0,High
